[INFO] 2018-11-21 11:35:21 INFO org.springframework.test.context.support.AbstractTestContextBootstrapper.getDefaultTestExecutionListenerClassNames() (AbstractTestContextBootstrapper.java:248): Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
[INFO] 2018-11-21 11:35:21 INFO org.springframework.test.context.support.AbstractTestContextBootstrapper.getTestExecutionListeners() (AbstractTestContextBootstrapper.java:174): Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1b604f19, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@7823a2f9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4cc0edeb, org.springframework.test.context.transaction.TransactionalTestExecutionListener@457e2f02, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5c7fa833]
[INFO] 2018-11-21 11:35:21 INFO org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions() (XmlBeanDefinitionReader.java:317): Loading XML bean definitions from class path resource [applicationContext.xml]
[INFO] 2018-11-21 11:35:21 INFO org.springframework.context.support.AbstractApplicationContext.prepareRefresh() (AbstractApplicationContext.java:583): Refreshing org.springframework.context.support.GenericApplicationContext@56ef9176: startup date [Wed Nov 21 11:35:21 CST 2018]; root of context hierarchy
[INFO] 2018-11-21 11:35:21 INFO com.mchange.v2.log.MLog$1.run() (MLog.java:124): MLog clients using log4j logging.
[INFO] 2018-11-21 11:35:26 INFO com.mchange.v2.c3p0.C3P0Registry.banner() (C3P0Registry.java:248): Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
[INFO] 2018-11-21 11:35:27 INFO org.hibernate.Version.logVersion() (Version.java:46): HHH000412: Hibernate Core {5.3.7.Final}
[INFO] 2018-11-21 11:35:27 INFO org.hibernate.cfg.Environment.<clinit>() (Environment.java:213): HHH000206: hibernate.properties not found
[INFO] 2018-11-21 11:35:27 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager.<clinit>() (JavaReflectionManager.java:49): HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration integer -> org.hibernate.type.IntegerType@7331196b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration int -> org.hibernate.type.IntegerType@7331196b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@7331196b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration long -> org.hibernate.type.LongType@e70f13a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration long -> org.hibernate.type.LongType@e70f13a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Long -> org.hibernate.type.LongType@e70f13a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration float -> org.hibernate.type.FloatType@d62fe5b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration float -> org.hibernate.type.FloatType@d62fe5b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Float -> org.hibernate.type.FloatType@d62fe5b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration double -> org.hibernate.type.DoubleType@27eedb64
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration double -> org.hibernate.type.DoubleType@27eedb64
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@27eedb64
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@2f62ea70
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@2f62ea70
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1b84f475
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1b84f475
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration string -> org.hibernate.type.StringType@3ad2e17
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.String -> org.hibernate.type.StringType@3ad2e17
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6f63b475
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5bf8fa12
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration url -> org.hibernate.type.UrlType@3c7c886c
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.net.URL -> org.hibernate.type.UrlType@3c7c886c
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration Duration -> org.hibernate.type.DurationType@2f16c6b3
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.Duration -> org.hibernate.type.DurationType@2f16c6b3
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration Instant -> org.hibernate.type.InstantType@3c9c0d96
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3c9c0d96
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@19b93fa8
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@19b93fa8
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1921ad94
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1921ad94
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2631f68c
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2631f68c
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68b32e3e
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68b32e3e
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4f9a2c08
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4f9a2c08
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@648c94da
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@648c94da
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration date -> org.hibernate.type.DateType@24111ef1
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.Date -> org.hibernate.type.DateType@24111ef1
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration time -> org.hibernate.type.TimeType@16ce702d
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.Time -> org.hibernate.type.TimeType@16ce702d
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration timestamp -> org.hibernate.type.TimestampType@3a5ecce3
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@3a5ecce3
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.Date -> org.hibernate.type.TimestampType@3a5ecce3
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@6138e79a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration calendar -> org.hibernate.type.CalendarType@42bc14c1
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@42bc14c1
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@42bc14c1
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6436a7db
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration locale -> org.hibernate.type.LocaleType@16fdec90
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@16fdec90
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration currency -> org.hibernate.type.CurrencyType@dbd8e44
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@dbd8e44
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration timezone -> org.hibernate.type.TimeZoneType@79517588
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@79517588
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration class -> org.hibernate.type.ClassType@3da30852
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3da30852
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@5143c662
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@5143c662
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@71c27ee8
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration binary -> org.hibernate.type.BinaryType@1b835480
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration byte[] -> org.hibernate.type.BinaryType@1b835480
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration [B -> org.hibernate.type.BinaryType@1b835480
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@16414e40
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@16414e40
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@16414e40
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration row_version -> org.hibernate.type.RowVersionType@78383390
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration image -> org.hibernate.type.ImageType@db57326
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration characters -> org.hibernate.type.CharArrayType@1a6c1270
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration char[] -> org.hibernate.type.CharArrayType@1a6c1270
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration [C -> org.hibernate.type.CharArrayType@1a6c1270
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6ee6f53
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6ee6f53
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6ee6f53
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration text -> org.hibernate.type.TextType@134d26af
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration ntext -> org.hibernate.type.NTextType@31bcf236
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration blob -> org.hibernate.type.BlobType@22d7b4f8
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@22d7b4f8
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@2c1156a7
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration clob -> org.hibernate.type.ClobType@71529963
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@71529963
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration nclob -> org.hibernate.type.NClobType@70f59913
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@70f59913
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@2250b9f2
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@142269f2
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration serializable -> org.hibernate.type.SerializableType@5dd1c9f2
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration object -> org.hibernate.type.ObjectType@79c7532f
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@79c7532f
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@43f82e78
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@e54303
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@e8df99a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@2dc995f4
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@2f40e5db
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@517566b
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@64b73e7a
[DEBUG] 2018-11-21 11:48:26 DEBUG org.hibernate.type.BasicTypeRegistry.register() (BasicTypeRegistry.java:156): Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@530712d
[INFO] 2018-11-21 11:48:26 INFO com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource.getPoolManager() (AbstractPoolBackedDataSource.java:527): Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2rxcez9zej8qhbetsyr|5e82df6a, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2rxcez9zej8qhbetsyr|5e82df6a, idleConnectionTestPeriod -> 0, initialPoolSize -> 5, jdbcUrl -> jdbc:mysql://10.10.10.141/test1, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
[INFO] 2018-11-21 11:48:27 INFO org.hibernate.dialect.Dialect.<init>() (Dialect.java:157): HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
[DEBUG] 2018-11-21 11:48:27 DEBUG org.hibernate.type.spi.TypeConfiguration.scope() (TypeConfiguration.java:142): Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4044fb95] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@aa549e5]
[DEBUG] 2018-11-21 11:48:27 DEBUG org.hibernate.type.spi.TypeConfiguration.scope() (TypeConfiguration.java:147): Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4044fb95] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@72e34f77]
[INFO] 2018-11-21 11:48:27 INFO org.hibernate.tool.schema.internal.SchemaCreatorImpl.applyImportSources() (SchemaCreatorImpl.java:489): HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@27e0f2f5'
[TRACE] 2018-11-21 11:48:27 TRACE org.hibernate.type.spi.TypeConfiguration.sessionFactoryCreated() (TypeConfiguration.java:195): Handling #sessionFactoryCreated from [org.hibernate.internal.SessionFactoryImpl@72e34f77] for TypeConfiguration
[INFO] 2018-11-21 11:48:27 INFO org.springframework.context.support.AbstractApplicationContext.doClose() (AbstractApplicationContext.java:984): Closing org.springframework.context.support.GenericApplicationContext@6adede5: startup date [Wed Nov 21 11:48:20 CST 2018]; root of context hierarchy
[TRACE] 2018-11-21 11:48:27 TRACE org.hibernate.type.spi.TypeConfiguration.sessionFactoryClosed() (TypeConfiguration.java:201): Handling #sessionFactoryClosed from [org.hibernate.internal.SessionFactoryImpl@72e34f77] for TypeConfiguration
[DEBUG] 2018-11-21 11:48:27 DEBUG org.hibernate.type.spi.TypeConfiguration$Scope.unsetSessionFactory() (TypeConfiguration.java:312): Un-scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration$Scope@527953ac] from SessionFactory [org.hibernate.internal.SessionFactoryImpl@72e34f77]
[INFO] 2018-11-21 11:49:06 INFO org.springframework.test.context.support.AbstractTestContextBootstrapper.getDefaultTestExecutionListenerClassNames() (AbstractTestContextBootstrapper.java:248): Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
[INFO] 2018-11-21 11:49:06 INFO org.springframework.test.context.support.AbstractTestContextBootstrapper.getTestExecutionListeners() (AbstractTestContextBootstrapper.java:174): Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@8bd1b6a, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@18be83e4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@cb5822, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4b9e13df, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2b98378d]
[INFO] 2018-11-21 11:49:06 INFO org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions() (XmlBeanDefinitionReader.java:317): Loading XML bean definitions from class path resource [applicationContext.xml]
[INFO] 2018-11-21 11:49:06 INFO org.springframework.context.support.AbstractApplicationContext.prepareRefresh() (AbstractApplicationContext.java:583): Refreshing org.springframework.context.support.GenericApplicationContext@6adede5: startup date [Wed Nov 21 11:49:06 CST 2018]; root of context hierarchy
[INFO] 2018-11-21 11:49:06 INFO com.mchange.v2.log.MLog$1.run() (MLog.java:124): MLog clients using log4j logging.
[INFO] 2018-11-21 11:49:11 INFO com.mchange.v2.c3p0.C3P0Registry.banner() (C3P0Registry.java:248): Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
[INFO] 2018-11-21 11:49:12 INFO org.hibernate.Version.logVersion() (Version.java:46): HHH000412: Hibernate Core {5.3.7.Final}
[INFO] 2018-11-21 11:49:12 INFO org.hibernate.cfg.Environment.<clinit>() (Environment.java:213): HHH000206: hibernate.properties not found
[INFO] 2018-11-21 11:49:12 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager.<clinit>() (JavaReflectionManager.java:49): HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
